filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---166.png,1429150,"{}",12,7,"{""name"":""rect"",""x"":310,""y"":216,""width"":26,""height"":69}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---166.png,1429150,"{}",12,8,"{""name"":""rect"",""x"":182,""y"":317,""width"":58,""height"":73}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---166.png,1429150,"{}",12,9,"{""name"":""rect"",""x"":283,""y"":404,""width"":97,""height"":38}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---166.png,1429150,"{}",12,10,"{""name"":""rect"",""x"":292,""y"":431,""width"":83,""height"":47}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---166.png,1429150,"{}",12,11,"{""name"":""rect"",""x"":354,""y"":25,""width"":38,""height"":50}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,0,"{""name"":""rect"",""x"":386,""y"":484,""width"":72,""height"":72}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,1,"{""name"":""rect"",""x"":768,""y"":324,""width"":61,""height"":58}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,2,"{""name"":""rect"",""x"":796,""y"":793,""width"":63,""height"":85}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,3,"{""name"":""rect"",""x"":775,""y"":28,""width"":56,""height"":85}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,4,"{""name"":""rect"",""x"":662,""y"":125,""width"":78,""height"":51}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,5,"{""name"":""rect"",""x"":72,""y"":623,""width"":45,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,6,"{""name"":""rect"",""x"":123,""y"":626,""width"":38,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,7,"{""name"":""rect"",""x"":212,""y"":555,""width"":41,""height"":36}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,8,"{""name"":""rect"",""x"":543,""y"":422,""width"":60,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,9,"{""name"":""rect"",""x"":483,""y"":484,""width"":28,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,10,"{""name"":""rect"",""x"":231,""y"":580,""width"":43,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,11,"{""name"":""rect"",""x"":813,""y"":349,""width"":42,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,12,"{""name"":""rect"",""x"":960,""y"":480,""width"":36,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,13,"{""name"":""rect"",""x"":605,""y"":495,""width"":33,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,14,"{""name"":""rect"",""x"":570,""y"":504,""width"":27,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,15,"{""name"":""rect"",""x"":581,""y"":529,""width"":28,""height"":26}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,16,"{""name"":""rect"",""x"":522,""y"":513,""width"":21,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,17,"{""name"":""rect"",""x"":461,""y"":518,""width"":36,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,18,"{""name"":""rect"",""x"":425,""y"":546,""width"":46,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,19,"{""name"":""rect"",""x"":379,""y"":593,""width"":45,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,20,"{""name"":""rect"",""x"":494,""y"":565,""width"":28,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,21,"{""name"":""rect"",""x"":449,""y"":595,""width"":48,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,22,"{""name"":""rect"",""x"":689,""y"":566,""width"":47,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,23,"{""name"":""rect"",""x"":643,""y"":627,""width"":34,""height"":24}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,24,"{""name"":""rect"",""x"":745,""y"":590,""width"":37,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,25,"{""name"":""rect"",""x"":699,""y"":598,""width"":40,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,26,"{""name"":""rect"",""x"":673,""y"":618,""width"":45,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,27,"{""name"":""rect"",""x"":782,""y"":634,""width"":34,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,28,"{""name"":""rect"",""x"":748,""y"":626,""width"":28,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,29,"{""name"":""rect"",""x"":743,""y"":702,""width"":43,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,30,"{""name"":""rect"",""x"":643,""y"":814,""width"":30,""height"":47}","{""Age Class"":""Unknown""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,31,"{""name"":""rect"",""x"":417,""y"":641,""width"":33,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,32,"{""name"":""rect"",""x"":425,""y"":664,""width"":40,""height"":26}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,33,"{""name"":""rect"",""x"":495,""y"":646,""width"":42,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,34,"{""name"":""rect"",""x"":536,""y"":594,""width"":29,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,35,"{""name"":""rect"",""x"":543,""y"":637,""width"":41,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,36,"{""name"":""rect"",""x"":593,""y"":654,""width"":39,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,37,"{""name"":""rect"",""x"":530,""y"":758,""width"":36,""height"":40}","{""Age Class"":""Unknown""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,38,"{""name"":""rect"",""x"":938,""y"":841,""width"":31,""height"":42}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---167.png,1400008,"{}",40,39,"{""name"":""rect"",""x"":670,""y"":822,""width"":45,""height"":80}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,0,"{""name"":""rect"",""x"":210,""y"":170,""width"":36,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,1,"{""name"":""rect"",""x"":492,""y"":229,""width"":50,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,2,"{""name"":""rect"",""x"":636,""y"":451,""width"":41,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,3,"{""name"":""rect"",""x"":97,""y"":887,""width"":57,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,4,"{""name"":""rect"",""x"":66,""y"":981,""width"":42,""height"":16}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,5,"{""name"":""rect"",""x"":252,""y"":799,""width"":27,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,6,"{""name"":""rect"",""x"":851,""y"":655,""width"":38,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,7,"{""name"":""rect"",""x"":457,""y"":918,""width"":48,""height"":30}","{""Age Class"":""Unknown""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,8,"{""name"":""rect"",""x"":34,""y"":480,""width"":48,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,9,"{""name"":""rect"",""x"":46,""y"":488,""width"":58,""height"":66}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,10,"{""name"":""rect"",""x"":108,""y"":476,""width"":63,""height"":53}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,11,"{""name"":""rect"",""x"":699,""y"":572,""width"":87,""height"":47}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,12,"{""name"":""rect"",""x"":652,""y"":409,""width"":52,""height"":67}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,13,"{""name"":""rect"",""x"":710,""y"":412,""width"":36,""height"":66}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,14,"{""name"":""rect"",""x"":818,""y"":441,""width"":65,""height"":62}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,15,"{""name"":""rect"",""x"":840,""y"":587,""width"":95,""height"":53}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,16,"{""name"":""rect"",""x"":850,""y"":626,""width"":64,""height"":47}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,17,"{""name"":""rect"",""x"":425,""y"":856,""width"":86,""height"":54}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---168.png,1393253,"{}",19,18,"{""name"":""rect"",""x"":553,""y"":261,""width"":54,""height"":72}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,0,"{""name"":""rect"",""x"":636,""y"":313,""width"":44,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,1,"{""name"":""rect"",""x"":671,""y"":796,""width"":72,""height"":69}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,2,"{""name"":""rect"",""x"":151,""y"":667,""width"":78,""height"":43}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,3,"{""name"":""rect"",""x"":185,""y"":123,""width"":35,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,4,"{""name"":""rect"",""x"":70,""y"":625,""width"":44,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,5,"{""name"":""rect"",""x"":370,""y"":693,""width"":58,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,6,"{""name"":""rect"",""x"":229,""y"":755,""width"":52,""height"":52}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,7,"{""name"":""rect"",""x"":569,""y"":944,""width"":38,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,8,"{""name"":""rect"",""x"":772,""y"":279,""width"":47,""height"":55}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,9,"{""name"":""rect"",""x"":548,""y"":16,""width"":46,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,10,"{""name"":""rect"",""x"":448,""y"":67,""width"":51,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,11,"{""name"":""rect"",""x"":385,""y"":172,""width"":50,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,12,"{""name"":""rect"",""x"":355,""y"":209,""width"":49,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,13,"{""name"":""rect"",""x"":461,""y"":197,""width"":37,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,14,"{""name"":""rect"",""x"":536,""y"":196,""width"":39,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,15,"{""name"":""rect"",""x"":535,""y"":158,""width"":41,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,16,"{""name"":""rect"",""x"":418,""y"":37,""width"":39,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,17,"{""name"":""rect"",""x"":364,""y"":69,""width"":43,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,18,"{""name"":""rect"",""x"":380,""y"":103,""width"":34,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,19,"{""name"":""rect"",""x"":257,""y"":91,""width"":34,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,20,"{""name"":""rect"",""x"":260,""y"":66,""width"":40,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,21,"{""name"":""rect"",""x"":256,""y"":22,""width"":42,""height"":22}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,22,"{""name"":""rect"",""x"":264,""y"":3,""width"":41,""height"":25}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,23,"{""name"":""rect"",""x"":214,""y"":2,""width"":34,""height"":24}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,24,"{""name"":""rect"",""x"":190,""y"":3,""width"":30,""height"":15}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,25,"{""name"":""rect"",""x"":138,""y"":3,""width"":42,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,26,"{""name"":""rect"",""x"":103,""y"":43,""width"":48,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,27,"{""name"":""rect"",""x"":210,""y"":39,""width"":38,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,28,"{""name"":""rect"",""x"":211,""y"":66,""width"":34,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,29,"{""name"":""rect"",""x"":157,""y"":54,""width"":41,""height"":22}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,30,"{""name"":""rect"",""x"":185,""y"":22,""width"":41,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,31,"{""name"":""rect"",""x"":163,""y"":26,""width"":25,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---169.png,1446173,"{}",33,32,"{""name"":""rect"",""x"":142,""y"":84,""width"":48,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---170.png,1483562,"{}",5,0,"{""name"":""rect"",""x"":276,""y"":637,""width"":35,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---170.png,1483562,"{}",5,1,"{""name"":""rect"",""x"":252,""y"":606,""width"":41,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---170.png,1483562,"{}",5,2,"{""name"":""rect"",""x"":211,""y"":722,""width"":41,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---170.png,1483562,"{}",5,3,"{""name"":""rect"",""x"":315,""y"":931,""width"":31,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---170.png,1483562,"{}",5,4,"{""name"":""rect"",""x"":278,""y"":954,""width"":52,""height"":36}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---171.png,1497629,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---172.png,1471561,"{}",4,0,"{""name"":""rect"",""x"":743,""y"":3,""width"":72,""height"":47}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---172.png,1471561,"{}",4,1,"{""name"":""rect"",""x"":817,""y"":303,""width"":53,""height"":107}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---172.png,1471561,"{}",4,2,"{""name"":""rect"",""x"":901,""y"":17,""width"":72,""height"":70}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---172.png,1471561,"{}",4,3,"{""name"":""rect"",""x"":601,""y"":899,""width"":42,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,0,"{""name"":""rect"",""x"":429,""y"":282,""width"":47,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,1,"{""name"":""rect"",""x"":923,""y"":498,""width"":43,""height"":24}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,2,"{""name"":""rect"",""x"":872,""y"":543,""width"":47,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,3,"{""name"":""rect"",""x"":887,""y"":581,""width"":52,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,4,"{""name"":""rect"",""x"":937,""y"":546,""width"":32,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,5,"{""name"":""rect"",""x"":935,""y"":524,""width"":49,""height"":24}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,6,"{""name"":""rect"",""x"":823,""y"":576,""width"":29,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,7,"{""name"":""rect"",""x"":558,""y"":681,""width"":36,""height"":52}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,8,"{""name"":""rect"",""x"":465,""y"":534,""width"":42,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,9,"{""name"":""rect"",""x"":502,""y"":548,""width"":38,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,10,"{""name"":""rect"",""x"":463,""y"":665,""width"":32,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,11,"{""name"":""rect"",""x"":844,""y"":819,""width"":50,""height"":49}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,12,"{""name"":""rect"",""x"":604,""y"":962,""width"":52,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,13,"{""name"":""rect"",""x"":268,""y"":888,""width"":35,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,14,"{""name"":""rect"",""x"":194,""y"":856,""width"":39,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,15,"{""name"":""rect"",""x"":132,""y"":418,""width"":28,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,16,"{""name"":""rect"",""x"":749,""y"":4,""width"":51,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,17,"{""name"":""rect"",""x"":129,""y"":96,""width"":45,""height"":61}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---173.png,1477493,"{}",19,18,"{""name"":""rect"",""x"":0,""y"":14,""width"":51,""height"":59}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,0,"{""name"":""rect"",""x"":7,""y"":491,""width"":37,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,1,"{""name"":""rect"",""x"":511,""y"":330,""width"":47,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,2,"{""name"":""rect"",""x"":171,""y"":0,""width"":41,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,3,"{""name"":""rect"",""x"":28,""y"":524,""width"":40,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,4,"{""name"":""rect"",""x"":9,""y"":542,""width"":44,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---174.png,1675036,"{}",6,5,"{""name"":""rect"",""x"":819,""y"":279,""width"":37,""height"":55}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---175.png,1504152,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---176.png,1556920,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---177.png,1477362,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---178.png,140775,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---180.png,1163081,"{}",0,0,"{}","{}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---181.png,1444255,"{}",6,0,"{""name"":""rect"",""x"":755,""y"":946,""width"":41,""height"":26}","{""Age Class"":""Pup""}"
